sales_id,retailer,retailer_id,invoice_date,region,state,city,Gender,Product_Type,total_sales,operating_profit,sales_method
1153,Sports Direct,1197831,5/11/2021,South,Tennessee,Knoxville,Women's,Street Footwear,"$7,548",$355,Outlet
1154,Foot Locker,1185732,12/9/2020,Midwest,Minnesota,Minneapolis,Women's,Apparel,"$8,000","$3,600",Outlet
1155,Kohl's,1189833,4/14/2021,West,California,Los Angeles,Men's,Athletic Footwear,"$7,514",$225,Outlet
1156,Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Men's,Street Footwear,"$3,655",$161,Outlet
1157,Foot Locker,1185732,12/11/2020,Midwest,Minnesota,Minneapolis,Men's,Athletic Footwear,"$7,000","$2,100",Outlet
1158,Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Men's,Street Footwear,"$9,030",$461,Outlet
1159,Foot Locker,1185732,12/17/2020,Midwest,Minnesota,Minneapolis,Men's,Athletic Footwear,"$8,000","$2,400",Outlet
1160,Kohl's,1189833,1/19/2021,Midwest,Montana,Billings,Men's,Apparel,"$9,000","$5,400",Outlet
1161,Kohl's,1189833,5/22/2021,West,California,Los Angeles,Women's,Athletic Footwear,"$7,293",$306,Outlet
1162,Foot Locker,1185732,6/1/2021,Midwest,Nebraska,Omaha,Women's,Apparel,"$7,000","$3,500",Outlet
1163,Sports Direct,1197831,3/22/2021,South,Tennessee,Knoxville,Men's,Street Footwear,"$4,420",$190,Outlet
1164,Sports Direct,1197831,7/25/2020,South,Texas,Houston,Men's,Street Footwear,"$4,899",$245,Online
1165,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's,Athletic Footwear,"$7,956",$318,Outlet
1166,Foot Locker,1185732,7/4/2021,Midwest,Nebraska,Omaha,Women's,Street Footwear,"$8,000","$2,800",Outlet
1167,Walmart,1197831,9/6/2020,South,Texas,Houston,Men's,Athletic Footwear,"$8,733",$402,Online
1168,Walmart,1197831,9/10/2020,South,Texas,Houston,Women's,Apparel,"$10,650",$682,Online
1169,Foot Locker,1185732,7/9/2021,Midwest,Nebraska,Omaha,Men's,Athletic Footwear,"$7,000","$2,450",Outlet
1170,Foot Locker,1185732,7/28/2021,Midwest,Nebraska,Omaha,Women's,Street Footwear,"$8,000","$2,800",Outlet
1171,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's,Apparel,"$7,735",$425,Outlet
1172,Amazon,1185732,10/20/2021,Northeast,Maine,Portland,Women's,Street Footwear,"$6,000","$2,400",Outlet
1173,Kohl's,1189833,5/7/2021,West,California,Los Angeles,Men's,Street Footwear,"$10,011",$541,Online
1174,Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Men's,Athletic Footwear,"$9,945",$408,Outlet
1175,Amazon,1185732,10/26/2021,Northeast,Maine,Portland,Women's,Street Footwear,"$6,000","$2,400",Outlet
1176,Sports Direct,1185732,10/10/2020,Southeast,Florida,Miami,Women's,Apparel,"$13,632",$818,Online
1177,Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Men's,Athletic Footwear,"$7,514",$278,Outlet
1178,Amazon,1185732,10/29/2021,Northeast,Maine,Portland,Women's,Apparel,"$8,000","$3,200",Outlet
1179,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's,Street Footwear,"$13,056",$431,Outlet
1180,Amazon,1185732,11/13/2021,Northeast,Maine,Portland,Women's,Street Footwear,"$9,000","$3,600",Outlet
1181,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's,Street Footwear,"$18,531",$760,Online
1182,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's,Athletic Footwear,"$11,832",$402,Outlet
1183,West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Women's,Street Footwear,"$4,692",$150,Outlet
1184,Sports Direct,1197831,7/28/2020,South,Texas,Houston,Women's,Athletic Footwear,"$5,538",$277,Outlet
1185,Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Women's,Athletic Footwear,"$8,000","$2,800",In-store
1186,West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Women's,Apparel,"$6,528",$359,Outlet
1187,Sports Direct,1197831,8/9/2020,South,Texas,Houston,Women's,Athletic Footwear,"$5,964",$286,Outlet
1188,West Gear,1128299,7/23/2021,West,Oregon,Portland,Women's,Apparel,"$15,912",$557,Outlet
1189,Kohl's,1189833,5/16/2021,West,California,Los Angeles,Women's,Athletic Footwear,"$7,029",$295,Outlet
1190,Foot Locker,1128299,2/24/2021,Southeast,Virginia,Richmond,Women's,Athletic Footwear,"$8,000","$2,800",In-store
1191,Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Women's,Athletic Footwear,"$6,000","$2,400",In-store
1192,Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Women's,Athletic Footwear,"$5,000","$2,000",In-store
1193,Sports Direct,1197831,10/4/2021,South,Texas,Dallas,Men's,Street Footwear,"$6,390",$281,Outlet
1194,Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,Men's,Street Footwear,"$6,324",$291,Outlet
1195,West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Women's,Athletic Footwear,"$8,000","$2,800",In-store
1196,Sports Direct,1197831,4/28/2021,South,Tennessee,Knoxville,Men's,Athletic Footwear,"$7,029",$330,Outlet
1197,Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's,Street Footwear,"$3,876",$174,Outlet
1198,West Gear,1128299,2/24/2021,West,Oregon,Portland,Women's,Athletic Footwear,"$8,000","$2,800",In-store
1199,Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Men's,Street Footwear,"$3,672",$147,Outlet
1200,Sports Direct,1197831,9/20/2021,South,Alabama,Birmingham,Women's,Street Footwear,"$10,011",$561,Outlet
1201,West Gear,1128299,7/23/2021,West,Oregon,Portland,Women's,Street Footwear,"$14,586",$613,Outlet
1202,Sports Direct,1197831,7/24/2020,South,Texas,Houston,Women's,Apparel,"$6,902",$442,Online
1203,Foot Locker,1128299,12/22/2021,West,Arizona,Phoenix,Men's,Athletic Footwear,"$7,029",$323,Outlet
1204,West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,Men's,Apparel,"$16,133",$791,Outlet
1205,Sports Direct,1197831,8/8/2020,South,Texas,Houston,Women's,Street Footwear,"$6,902",$317,Online
1206,Amazon,1185732,2/22/2021,Midwest,Ohio,Columbus,Men's,Athletic Footwear,"$8,000","$2,800",Online
1207,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Men's,Street Footwear,"$7,735",$333,Outlet
1208,Sports Direct,1197831,7/21/2020,Northeast,New York,New York,Women's,Street Footwear,"$6,930",$319,Online
1209,Amazon,1185732,5/23/2021,Southeast,Kentucky,Louisville,Women's,Street Footwear,"$8,000","$3,200",Online
1210,Walmart,1197831,8/27/2020,South,Texas,Houston,Women's,Athletic Footwear,"$7,560",$454,Online
1211,Amazon,1185732,6/22/2021,Southeast,Kentucky,Louisville,Women's,Athletic Footwear,"$6,000","$2,400",Online
1212,Walmart,1197831,8/21/2020,South,Texas,Houston,Women's,Athletic Footwear,"$7,714",$440,Online
1213,Walmart,1197831,9/16/2020,South,Texas,Houston,Women's,Apparel,"$11,130",$690,Online
1214,Amazon,1185732,9/23/2021,Southeast,Kentucky,Louisville,Women's,Athletic Footwear,"$7,000","$2,800",Online
1215,Walmart,1197831,10/23/2020,South,Texas,Houston,Women's,Athletic Footwear,"$9,744",$536,Online
1216,Amazon,1185732,9/23/2021,Southeast,Kentucky,Louisville,Men's,Apparel,"$9,000","$3,150",Online
1217,West Gear,1128299,11/15/2020,West,California,San Francisco,Women's,Street Footwear,"$11,165",$525,Online
1218,Foot Locker,1185732,6/8/2021,Northeast,Rhode Island,Providence,Women's,Athletic Footwear,"$8,000","$3,200",In-store
1219,West Gear,1128299,11/8/2020,West,California,San Francisco,Men's,Athletic Footwear,"$10,290",$319,Online
1220,West Gear,1128299,12/26/2020,West,California,San Francisco,Men's,Athletic Footwear,"$12,586",$378,Online
1221,Foot Locker,1185732,7/6/2021,Northeast,Rhode Island,Providence,Women's,Athletic Footwear,"$8,000","$3,200",In-store
1222,West Gear,1128299,12/24/2020,West,California,San Francisco,Women's,Apparel,"$11,340",$306,Online
1223,West Gear,1128299,12/30/2020,West,California,San Francisco,Women's,Apparel,"$14,616",$395,Online
1224,Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Women's,Athletic Footwear,"$4,000","$1,600",Online
1225,Sports Direct,1185732,2/15/2021,Northeast,Rhode Island,Providence,Women's,Street Footwear,"$6,000","$1,500",In-store
1226,West Gear,1128299,12/27/2020,West,California,San Francisco,Women's,Street Footwear,"$13,440",$672,Online
1227,West Gear,1128299,1/27/2021,West,California,San Francisco,Women's,Athletic Footwear,"$10,759",$377,Online
1228,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's,Athletic Footwear,"$4,000","$1,600",Online
1229,West Gear,1128299,1/9/2021,West,California,San Francisco,Women's,Athletic Footwear,"$12,390",$607,Online
1230,Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Women's,Street Footwear,"$6,000","$1,500",In-store
1231,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's,Apparel,"$6,000","$2,100",Online
1232,West Gear,1128299,2/7/2021,West,California,San Francisco,Women's,Street Footwear,"$10,500",$420,Online
1233,Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Women's,Apparel,"$8,000","$2,400",In-store
1234,West Gear,1128299,2/2/2021,West,California,San Francisco,Women's,Athletic Footwear,"$10,353",$373,Online
1235,West Gear,1128299,2/8/2021,West,California,San Francisco,Women's,Athletic Footwear,"$11,130",$445,Online
1236,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's,Athletic Footwear,"$4,000","$1,400",Online
1237,Amazon,1185732,2/19/2021,Northeast,New Hampshire,Manchester,Women's,Athletic Footwear,"$9,000","$2,700",In-store
1238,Kohl's,1189833,2/17/2021,West,California,San Francisco,Men's,Street Footwear,"$6,496",$331,Online
1239,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Men's,Athletic Footwear,"$5,000","$1,750",Online
1240,West Gear,1128299,1/20/2021,West,California,San Francisco,Women's,Street Footwear,"$12,000",$564,Online
1241,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Women's,Street Footwear,"$3,000","$1,050",Online
1242,Kohl's,1189833,4/24/2021,West,California,Los Angeles,Women's,Apparel,"$12,000",$372,Online
1243,Kohl's,1189833,4/21/2021,West,California,Los Angeles,Women's,Street Footwear,"$9,744",$536,Online
1244,Sports Direct,1197831,9/11/2021,South,Texas,Dallas,Men's,Athletic Footwear,"$9,800",$470,Online
1245,Kohl's,1189833,4/30/2021,West,California,Los Angeles,Women's,Apparel,"$11,977",$359,Online
1246,Sports Direct,1197831,5/15/2021,South,Tennessee,Knoxville,Men's,Street Footwear,"$10,600",$615,Online
1247,Sports Direct,1197831,9/30/2021,South,Texas,Dallas,Women's,Street Footwear,"$11,977",$635,Online
1248,Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's,Athletic Footwear,"$16,400",$574,Online
1249,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Women's,Athletic Footwear,"$7,000","$2,450",Online
1250,Sports Direct,1185732,2/17/2021,Southeast,Virginia,Richmond,Men's,Street Footwear,"$6,800",$428,Online
1251,Sports Direct,1197831,10/3/2021,South,Texas,Dallas,Women's,Apparel,"$9,744",$682,Online
1252,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's,Street Footwear,"$4,000","$1,400",Online
1253,West Gear,1128299,8/24/2021,West,Oregon,Portland,Men's,Street Footwear,"$16,200",$778,Online
1254,West Gear,1128299,5/20/2020,West,Colorado,Denver,Men's,Street Footwear,"$11,977",$623,Online
1255,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Men's,Athletic Footwear,"$8,000","$2,400",Online
1256,Foot Locker,1185732,5/5/2021,Southeast,South Carolina,Charleston,Women's,Apparel,"$11,800",$708,Online
1257,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's,Street Footwear,"$6,496",$260,Online
1258,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Women's,Street Footwear,"$7,000","$2,100",Online
1259,Foot Locker,1185732,6/7/2021,Southeast,South Carolina,Charleston,Men's,Athletic Footwear,"$9,800",$441,Online
1260,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Women's,Athletic Footwear,"$8,000","$2,400",Online
1261,Sports Direct,1185732,8/3/2021,Southeast,North Carolina,Charlotte,Men's,Athletic Footwear,"$11,600",$522,Online
1262,Sports Direct,1185732,10/1/2020,Southeast,Florida,Miami,Women's,Street Footwear,"$9,541",$372,Online
1263,Walmart,1197831,9/8/2020,South,Texas,Houston,Women's,Athletic Footwear,"$7,400",$370,Outlet
1264,Kohl's,1189833,2/2/2021,Midwest,Montana,Billings,Men's,Street Footwear,"$7,511",$443,Online
1265,Sports Direct,1197831,9/6/2021,South,Texas,Dallas,Women's,Street Footwear,"$3,800",$152,Outlet
1266,Kohl's,1189833,2/8/2021,Midwest,Montana,Billings,Men's,Street Footwear,"$8,526",$495,Online
1267,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Men's,Athletic Footwear,"$6,000","$1,800",Online
1268,Sports Direct,1197831,10/1/2021,South,Alabama,Birmingham,Men's,Athletic Footwear,"$2,800",$146,Outlet
1269,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's,Apparel,"$12,800",$614,Outlet
1270,Foot Locker,1197831,2/4/2021,South,Louisiana,New Orleans,Men's,Street Footwear,"$3,600",$115,Outlet
1271,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Men's,Athletic Footwear,"$9,000","$2,700",In-store
1272,Foot Locker,1197831,3/6/2021,West,Idaho,Boise,Men's,Street Footwear,"$4,200",$155,Outlet
1273,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's,Street Footwear,"$6,000","$1,800",In-store
1274,Sports Direct,1197831,9/5/2021,West,Idaho,Boise,Women's,Apparel,"$7,200",$418,Outlet
1275,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Women's,Athletic Footwear,"$8,000","$2,400",In-store
1276,Foot Locker,1185732,2/6/2021,Midwest,North Dakota,Fargo,Women's,Street Footwear,"$4,000","$1,200",In-store
1277,Sports Direct,1128299,8/13/2021,Southeast,Georgia,Atlanta,Men's,Athletic Footwear,"$8,800",$370,Outlet
1278,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's,Street Footwear,"$7,000","$2,100",In-store
1279,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's,Street Footwear,"$11,000",$462,Outlet
1280,Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Men's,Street Footwear,"$9,800",$461,Outlet
1281,Kohl's,1189833,4/12/2021,West,California,Los Angeles,Women's,Apparel,"$9,702",$262,Outlet
1282,Sports Direct,1197831,4/12/2021,South,Tennessee,Knoxville,Women's,Athletic Footwear,"$5,742",$322,Outlet
1283,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's,Street Footwear,"$5,000","$1,500",In-store
1284,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's,Apparel,"$13,068",$653,Outlet
1285,West Gear,1128299,7/23/2021,West,Oregon,Portland,Men's,Apparel,"$13,464",$619,Outlet
1286,Kohl's,1189833,5/28/2021,West,California,Los Angeles,Women's,Athletic Footwear,"$10,290",$515,Online
1287,West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,Women's,Athletic Footwear,"$12,276",$552,Outlet
1288,West Gear,1128299,2/13/2020,West,Nevada,Las Vegas,Men's,Street Footwear,"$13,020",$690,Online
1289,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's,Athletic Footwear,"$8,000","$2,400",In-store
1290,Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,Men's,Athletic Footwear,"$7,524",$331,Outlet
1291,West Gear,1128299,7/8/2020,West,Washington,Seattle,Men's,Athletic Footwear,"$16,170",$631,Online
1292,West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's,Athletic Footwear,"$7,000","$2,100",In-store
1293,Walmart,1185732,8/17/2021,South,Mississippi,Jackson,Men's,Athletic Footwear,"$8,712",$357,Outlet
1294,Foot Locker,1185732,4/24/2020,Southeast,Florida,Miami,Men's,Athletic Footwear,"$8,610",$431,Online
1295,West Gear,1185732,2/3/2021,Midwest,Iowa,Des Moines,Women's,Street Footwear,"$4,000","$1,200",In-store
1296,Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Women's,Apparel,"$9,900",$455,Outlet
1297,Sports Direct,1185732,9/26/2020,Southeast,Florida,Miami,Women's,Athletic Footwear,"$8,820",$379,Online
1298,West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's,Athletic Footwear,"$8,000","$2,800",In-store
1299,Sports Direct,1197831,7/30/2020,South,Texas,Houston,Women's,Apparel,"$6,664",$420,Online
1300,Walmart,1197831,8/28/2020,South,Texas,Houston,Men's,Apparel,"$8,036",$321,Online
1301,West Gear,1128299,11/9/2020,West,California,San Francisco,Women's,Street Footwear,"$9,604",$471,Online
1302,Sports Direct,1185732,9/27/2020,Southeast,Florida,Miami,Men's,Apparel,"$10,500",$525,Online
1303,West Gear,1128299,2/4/2021,West,California,San Francisco,Women's,Apparel,"$12,348",$284,Online
1304,West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's,Street Footwear,"$5,000","$1,500",In-store
1305,Kohl's,1189833,2/18/2021,West,California,San Francisco,Men's,Athletic Footwear,"$8,036",$289,Online
1306,West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's,Athletic Footwear,"$8,000","$2,400",In-store
1307,Sports Direct,1197831,3/10/2021,Midwest,Montana,Billings,Men's,Street Footwear,"$3,780",$189,Online
1308,Kohl's,1189833,5/9/2021,West,California,Los Angeles,Women's,Street Footwear,"$9,016",$451,Online
1309,Sports Direct,1197831,5/17/2021,South,Tennessee,Knoxville,Women's,Street Footwear,"$11,340",$624,Online
1310,Kohl's,1189833,5/30/2021,West,California,Los Angeles,Women's,Apparel,"$11,564",$405,Online
1311,Sports Direct,1197831,9/13/2021,South,Alabama,Birmingham,Men's,Athletic Footwear,"$10,920",$710,Online
1312,West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Women's,Apparel,"$8,000","$3,200",In-store
1313,Sports Direct,1197831,8/12/2021,Midwest,Illinois,Chicago,Men's,Athletic Footwear,"$5,488",$220,Online
1314,Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Men's,Street Footwear,"$14,070",$563,Online
1315,West Gear,1128299,3/9/2020,West,Nevada,Las Vegas,Men's,Street Footwear,"$11,368",$534,Online
1316,West Gear,1128299,4/26/2020,West,Colorado,Denver,Men's,Street Footwear,"$12,348",$729,Online
1317,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's,Apparel,"$10,192",$459,Online
1318,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's,Apparel,"$11,368",$534,Online
1319,Kohl's,1189833,3/4/2021,Midwest,Montana,Billings,Men's,Street Footwear,"$8,036",$450,Online
1320,Sports Direct,1197831,5/9/2021,South,Tennessee,Knoxville,Men's,Street Footwear,"$5,684",$318,Online
1321,Sports Direct,1197831,8/2/2021,Midwest,Nebraska,Omaha,Men's,Athletic Footwear,"$5,684",$307,Online
1322,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Men's,Athletic Footwear,"$10,976",$494,Online
1323,Kohl's,1185732,7/10/2021,West,Wyoming,Cheyenne,Women's,Apparel,"$9,996",$360,Online
1324,Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,Women's,Apparel,"$10,192",$408,Online
1325,Sports Direct,1185732,11/16/2021,Midwest,Michigan,Detroit,Men's,Street Footwear,"$9,604",$605,Online
1326,West Gear,1185732,1/11/2021,Midwest,Missouri,St. Louis,Men's,Street Footwear,"$4,508",$248,Online
1327,Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Men's,Street Footwear,"$16,590",$614,Online
1328,West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Men's,Apparel,"$9,000","$2,700",In-store
1329,Sports Direct,1197831,8/1/2021,Midwest,Nebraska,Omaha,Men's,Street Footwear,"$3,857",$204,Online
1330,West Gear,1128299,7/23/2021,West,Oregon,Portland,Men's,Athletic Footwear,"$16,660",$783,Online
1331,West Gear,1185732,2/10/2021,Midwest,Wisconsin,Milwaukee,Men's,Athletic Footwear,"$7,000","$2,800",In-store
1332,Sports Direct,1197831,8/25/2021,South,Alabama,Birmingham,Men's,Street Footwear,"$1,827",$108,Online
1333,West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,Women's,Street Footwear,"$17,640",$953,Online
1334,West Gear,1185732,2/10/2021,Midwest,Indiana,Indianapolis,Men's,Apparel,"$9,000","$2,700",In-store
1335,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's,Street Footwear,"$16,800",$722,Online
1336,Sports Direct,1197831,8/30/2021,South,Alabama,Birmingham,Women's,Apparel,"$8,729",$628,Online
1337,Foot Locker,1197831,1/5/2021,South,Louisiana,New Orleans,Men's,Athletic Footwear,"$5,488",$247,Online
1338,West Gear,1197831,5/5/2021,West,Idaho,Boise,Men's,Athletic Footwear,"$5,488",$263,Online
1339,Sports Direct,1197831,8/8/2021,West,Idaho,Boise,Women's,Apparel,"$10,584",$720,Online
1340,West Gear,1185732,8/9/2021,Northeast,New York,Albany,Men's,Athletic Footwear,"$11,550",$520,Online
1341,West Gear,1185732,4/10/2021,Midwest,Indiana,Indianapolis,Men's,Athletic Footwear,"$5,000","$2,000",In-store
1342,Foot Locker,1197831,12/4/2021,West,Idaho,Boise,Women's,Apparel,"$11,760",$811,Online
